date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:54:29	2590/2590	---M--	200	added ('OK')	image/png	date:Sat,%2021%20Aug%202021%2021:31:12%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/logo-2.png	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/logo-2.png	(from https://index/tf/html/vicodin-preview/vicodin/locations.html)
11:54:29	11910/11910	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2028%20Aug%202021%2017:26:04%20GMT	https://index/tf/html/vicodin-preview/vicodin/js/maplace-active.js	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/js/maplace-active.js	(from https://index/tf/html/vicodin-preview/vicodin/locations.html)
11:54:30	46408/46408	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2020:08:28%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/slider/71.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/slider/71.jpg	(from https://index/tf/html/vicodin-preview/vicodin/index-2.html)
11:54:30	26206/26206	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2019:48:54%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/banner/17.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/banner/17.jpg	(from https://index/tf/html/vicodin-preview/vicodin/index-2.html)
11:54:31	149481/149481	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2020:09:18%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/slider/62.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/slider/62.jpg	(from https://index/tf/html/vicodin-preview/vicodin/index-2.html)
11:54:31	29698/29698	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Aug%202021%2019:57:40%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/product/9.png	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/product/9.png	(from https://index/tf/html/vicodin-preview/vicodin/index-2.html)
11:54:31	27017/27017	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2019:48:54%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/banner/18.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/banner/18.jpg	(from https://index/tf/html/vicodin-preview/vicodin/index-2.html)
11:54:31	63364/63364	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Aug%202021%2019:58:22%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/product-2/11.png	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/product-2/11.png	(from https://index/tf/html/vicodin-preview/vicodin/index-3.html)
11:54:31	48054/48054	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2020:08:28%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/slider/61.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/slider/61.jpg	(from https://index/tf/html/vicodin-preview/vicodin/index-3.html)
11:54:32	39525/39525	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Aug%202021%2019:58:52%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/product-2/12.png	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/product-2/12.png	(from https://index/tf/html/vicodin-preview/vicodin/index-3.html)
11:54:33	57090/57090	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Aug%202021%2019:58:22%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/product-2/10.png	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/product-2/10.png	(from https://index/tf/html/vicodin-preview/vicodin/index-3.html)
11:54:33	67202/67202	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Aug%202021%2019:58:22%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/product-2/9.png	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/product-2/9.png	(from https://index/tf/html/vicodin-preview/vicodin/index-3.html)
11:54:33	37041/37041	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2019:50:32%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/bg/27.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/bg/27.jpg	(from https://index/tf/html/vicodin-preview/vicodin/index-3.html)
11:54:33	204802/204802	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Aug%202021%2016:28:02%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/bg/15.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/bg/15.jpg	(from https://index/tf/html/vicodin-preview/vicodin/index-3.html)
11:54:33	30570/30570	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Sep%202020%2010:16:28%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/testimonial/6.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/testimonial/6.jpg	(from https://index/tf/html/vicodin-preview/vicodin/index-3.html)
11:54:34	35548/35548	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Sep%202020%2010:16:56%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/testimonial/7.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/testimonial/7.jpg	(from https://index/tf/html/vicodin-preview/vicodin/index-3.html)
11:54:34	25404/25404	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Aug%202020%2005:14:06%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/testimonial/1.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/testimonial/1.jpg	(from https://index/tf/html/vicodin-preview/vicodin/index-3.html)
11:54:34	20824/20824	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Aug%202020%2005:15:14%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/testimonial/2.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/testimonial/2.jpg	(from https://index/tf/html/vicodin-preview/vicodin/index-3.html)
11:54:35	21614/21614	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Sep%202020%2010:15:58%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/testimonial/5.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/testimonial/5.jpg	(from https://index/tf/html/vicodin-preview/vicodin/index-3.html)
11:54:35	2296/2296	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Aug%202021%2011:47:42%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/icons/icon-img/24.png	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/icons/icon-img/24.png	(from https://index/tf/html/vicodin-preview/vicodin/about.html)
11:54:35	3110/3110	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Aug%202021%2011:49:16%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/icons/icon-img/25.png	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/icons/icon-img/25.png	(from https://index/tf/html/vicodin-preview/vicodin/about.html)
11:54:35	2073/2073	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Aug%202021%2011:49:32%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/icons/icon-img/26.png	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/icons/icon-img/26.png	(from https://index/tf/html/vicodin-preview/vicodin/about.html)
11:54:36	3361/3361	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Aug%202021%2011:49:46%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/icons/icon-img/27.png	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/icons/icon-img/27.png	(from https://index/tf/html/vicodin-preview/vicodin/about.html)
11:54:36	3859/3859	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Oct%202020%2011:13:32%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/bg/30.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/bg/30.jpg	(from https://index/tf/html/vicodin-preview/vicodin/about.html)
11:54:37	29867/29867	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2020:09:52%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/team/4.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/team/4.jpg	(from https://index/tf/html/vicodin-preview/vicodin/about.html)
11:54:37	26485/26485	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2020:09:52%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/team/2.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/team/2.jpg	(from https://index/tf/html/vicodin-preview/vicodin/about.html)
11:54:38	11753/11753	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2007:49:40%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/bg/17.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/bg/17.jpg	(from https://index/tf/html/vicodin-preview/vicodin/about.html)
11:54:38	28049/28049	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2020:09:52%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/team/5.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/team/5.jpg	(from https://index/tf/html/vicodin-preview/vicodin/about.html)
11:54:39	34119/34119	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2019:56:42%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/others/100.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/others/100.jpg	(from https://index/tf/html/vicodin-preview/vicodin/about.html)
11:54:40	78517/78517	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2020:00:54%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/service/11.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/service/11.jpg	(from https://index/tf/html/vicodin-preview/vicodin/service.html)
11:54:40	17233/17233	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2020:00:54%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/service/31.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/service/31.jpg	(from https://index/tf/html/vicodin-preview/vicodin/service-details.html)
11:54:40	23291/23291	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2020:00:54%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/service/32.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/service/32.jpg	(from https://index/tf/html/vicodin-preview/vicodin/service-details.html)
11:54:40	51137/51137	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2020:00:54%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/service/21.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/service/21.jpg	(from https://index/tf/html/vicodin-preview/vicodin/service-details.html)
11:54:41	22636/22636	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2019:48:54%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/banner/banner-1.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/banner/banner-1.jpg	(from https://index/tf/html/vicodin-preview/vicodin/service-details.html)
11:54:41	12613/12613	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2020:00:16%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/gallery/1.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/gallery/1.jpg	(from https://index/tf/html/vicodin-preview/vicodin/portfolio.html)
11:54:41	14721/14721	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2019:59:52%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/gallery/2.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/gallery/2.jpg	(from https://index/tf/html/vicodin-preview/vicodin/portfolio.html)
11:54:42	16430/16430	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2020:00:16%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/gallery/3.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/gallery/3.jpg	(from https://index/tf/html/vicodin-preview/vicodin/portfolio.html)
11:54:42	14471/14471	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2020:00:16%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/gallery/4.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/gallery/4.jpg	(from https://index/tf/html/vicodin-preview/vicodin/portfolio.html)
11:54:43	10177/10177	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2019:59:52%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/gallery/6.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/gallery/6.jpg	(from https://index/tf/html/vicodin-preview/vicodin/portfolio.html)
11:54:43	19399/19399	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2019:59:52%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/gallery/5.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/gallery/5.jpg	(from https://index/tf/html/vicodin-preview/vicodin/portfolio.html)
11:54:44	19487/19487	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2019:59:52%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/gallery/7.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/gallery/7.jpg	(from https://index/tf/html/vicodin-preview/vicodin/portfolio.html)
11:54:45	788493/788493	---M--	200	added ('OK')	video/mp4	date:Sat,%2026%20Sep%202020%2015:54:18%20GMT	https://index/tf/html/vicodin-preview/vicodin/media/1.mp4	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/media/1.mp4	(from https://index/tf/html/vicodin-preview/vicodin/portfolio.html)
11:54:45	60791/60791	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Feb%202024%2008:54:45%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/gallery/no-image.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/gallery/no-image.jpg	(from https://index/tf/html/vicodin-preview/vicodin/portfolio.html)
11:54:46	9910/9910	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2019:59:52%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/gallery/8.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/gallery/8.jpg	(from https://index/tf/html/vicodin-preview/vicodin/portfolio.html)
11:54:46	12613/12613	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2019:59:52%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/gallery/9.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/gallery/9.jpg	(from https://index/tf/html/vicodin-preview/vicodin/portfolio.html)
11:54:47	20446/20446	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2019:59:52%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/gallery/10.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/gallery/10.jpg	(from https://index/tf/html/vicodin-preview/vicodin/portfolio.html)
11:54:47	13138/13138	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Aug%202021%2007:49:38%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/bg/6.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/bg/6.jpg	(from https://index/tf/html/vicodin-preview/vicodin/portfolio.html)
11:54:48	80019/80019	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Feb%202021%2010:26:42%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/bg/11.png	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/bg/11.png	(from https://index/tf/html/vicodin-preview/vicodin/portfolio.html)
11:54:48	59140/59140	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2020:00:54%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/service/22.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/service/22.jpg	(from https://index/tf/html/vicodin-preview/vicodin/portfolio-details.html)
11:54:48	54301/54301	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2019:51:12%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/blog/7.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/blog/7.jpg	(from https://index/tf/html/vicodin-preview/vicodin/portfolio-details.html)
11:54:48	16799/16799	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2019:51:12%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/blog/8.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/blog/8.jpg	(from https://index/tf/html/vicodin-preview/vicodin/portfolio-details.html)
11:54:49	36908/36908	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2020:00:54%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/service/33.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/service/33.jpg	(from https://index/tf/html/vicodin-preview/vicodin/portfolio-details.html)
11:54:49	43923/43923	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2020:00:54%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/service/34.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/service/34.jpg	(from https://index/tf/html/vicodin-preview/vicodin/portfolio-details.html)
11:54:49	22636/22636	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2019:48:56%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/banner/banner-2.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/banner/banner-2.jpg	(from https://index/tf/html/vicodin-preview/vicodin/portfolio-details.html)
11:54:49	28816/28816	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2020:09:52%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/team/3.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/team/3.jpg	(from https://index/tf/html/vicodin-preview/vicodin/team.html)
11:54:50	27813/27813	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2020:09:52%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/team/1.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/team/1.jpg	(from https://index/tf/html/vicodin-preview/vicodin/team.html)
11:54:50	60628/60628	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2020:09:52%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/team/6.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/team/6.jpg	(from https://index/tf/html/vicodin-preview/vicodin/team.html)
11:54:52	22636/22636	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2019:48:54%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/banner/banner-3.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/banner/banner-3.jpg	(from https://index/tf/html/vicodin-preview/vicodin/faq.html)
11:54:52	30685/30685	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Aug%202021%2019:57:40%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/product/11.png	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/product/11.png	(from https://index/tf/html/vicodin-preview/vicodin/shop.php)
11:54:52	42044/42044	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Aug%202021%2019:57:40%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/product/10.png	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/product/10.png	(from https://index/tf/html/vicodin-preview/vicodin/shop.php)
11:54:53	23387/23387	---M--	200	added ('OK')	image/png	date:Tue,%2001%20Sep%202020%2013:36:52%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/icons/payment-2.png	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/icons/payment-2.png	(from https://index/tf/html/vicodin-preview/vicodin/product-details.html)
11:54:53	63244/63244	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Aug%202021%2019:57:40%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/product/12.png	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/product/12.png	(from https://index/tf/html/vicodin-preview/vicodin/shop.php)
11:54:53	30516/30516	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Aug%202020%2005:15:56%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/testimonial/3.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/testimonial/3.jpg	(from https://index/tf/html/vicodin-preview/vicodin/product-details.html)
11:54:53	5332/5332	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2003:34:12%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/icons/payment-3.png	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/icons/payment-3.png	(from https://index/tf/html/vicodin-preview/vicodin/checkout.html)
11:54:54	60749/60749	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Feb%202024%2008:54:54%20GMT	https://index/tf/html/vicodin-preview/vicodin/login-register.html	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/login-register.html	(from https://index/tf/html/vicodin-preview/vicodin/account.html)
11:54:54	21311/21311	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2019:51:12%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/blog/31.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/blog/31.jpg	(from https://index/tf/html/vicodin-preview/vicodin/blog.html)
11:54:55	42096/42096	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2019:51:12%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/blog/32.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/blog/32.jpg	(from https://index/tf/html/vicodin-preview/vicodin/blog.html)
11:54:55	43832/43832	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2019:51:12%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/blog/33.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/blog/33.jpg	(from https://index/tf/html/vicodin-preview/vicodin/blog.html)
11:54:56	15327/15327	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2019:51:12%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/blog/34.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/blog/34.jpg	(from https://index/tf/html/vicodin-preview/vicodin/blog.html)
11:54:56	55084/55084	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2020:09:52%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/team/7.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/team/7.jpg	(from https://index/tf/html/vicodin-preview/vicodin/blog.html)
11:54:56	38971/38971	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2020:09:52%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/team/8.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/team/8.jpg	(from https://index/tf/html/vicodin-preview/vicodin/blog.html)
11:54:57	31811/31811	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2019:51:12%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/blog/35.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/blog/35.jpg	(from https://index/tf/html/vicodin-preview/vicodin/blog-details.html)
11:54:57	53799/53799	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2019:51:12%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/blog/6.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/blog/6.jpg	(from https://index/tf/html/vicodin-preview/vicodin/blog-grid.html)
11:54:57	19715/19715	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2019:51:42%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/blog/blog-details/1.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/blog/blog-details/1.jpg	(from https://index/tf/html/vicodin-preview/vicodin/blog-details.html)
11:54:57	54138/54138	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2019:51:42%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/blog/blog-details/11.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/blog/blog-details/11.jpg	(from https://index/tf/html/vicodin-preview/vicodin/blog-details.html)
11:54:58	41357/41357	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2019:51:42%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/blog/blog-details/12.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/blog/blog-details/12.jpg	(from https://index/tf/html/vicodin-preview/vicodin/blog-details.html)
11:54:58	21343/21343	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Aug%202020%2005:16:38%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/testimonial/4.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/testimonial/4.jpg	(from https://index/tf/html/vicodin-preview/vicodin/blog-details.html)
11:54:58	57413/57413	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2019:56:08%20GMT	https://index/tf/html/vicodin-preview/vicodin/img/img-slide/12.jpg	C:/My%20Web%20Sites/MEDICINE/index/tf/html/vicodin-preview/vicodin/img/img-slide/12.jpg	(from https://index/tf/html/vicodin-preview/vicodin/history.html)
